block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
11,172,9865382,0,0,0,6,0,0,0,0,0,-1,-1,29.80,77.53,1011.46,14.87
11,173,9870382,0,0,0,18,0,0,0,0,0,-1,-1,29.81,77.58,1011.43,15.17
11,174,9875382,0,0,0,18,0,0,0,0,0,-1,-1,29.81,77.63,1011.46,14.88
11,175,9880382,0,0,0,18,0,0,0,0,0,-1,-1,29.80,77.67,1011.34,15.92
11,176,9885382,0,0,0,6,0,0,0,0,0,-1,-1,29.82,77.69,1011.43,15.19
11,177,9890382,0,0,0,6,0,0,0,0,0,-1,-1,29.82,77.81,1011.42,15.26
11,178,9895382,0,0,0,0,0,0,0,0,0,-1,-1,29.83,77.87,1011.50,14.59
11,179,9900382,0,0,0,0,0,0,0,0,0,-1,-1,29.83,77.94,1011.50,14.59
12,0,9905382,0,0,0,6,0,0,0,0,0,-1,-1,29.83,78.02,1011.47,14.82
12,1,9910382,0,0,0,6,0,0,0,0,0,-1,-1,29.84,78.11,1011.49,14.67
12,2,9915382,0,0,0,6,0,0,0,0,0,-1,-1,29.85,78.20,1011.50,14.60
12,3,9920382,0,0,0,0,0,0,0,0,0,-1,-1,29.85,78.28,1011.50,14.60
12,4,9925382,0,0,0,0,0,0,0,0,0,-1,-1,29.85,78.37,1011.44,15.05
12,5,9930382,0,0,0,0,0,0,0,0,0,-1,-1,29.86,78.47,1011.47,14.83
12,6,9935382,0,0,0,6,0,0,0,0,0,-1,-1,29.85,78.59,1011.45,14.98
12,7,9940382,0,0,0,6,0,0,0,0,0,-1,-1,29.87,78.72,1011.49,14.69
12,8,9945382,0,0,0,6,0,0,0,0,0,-1,-1,29.87,78.83,1011.51,14.54
12,9,9950382,0,0,0,0,0,0,0,0,0,-1,-1,29.87,78.92,1011.51,14.47
12,10,9955382,0,0,0,0,0,0,0,0,0,-1,-1,29.88,79.06,1011.44,15.06
12,11,9960382,0,0,0,0,0,0,0,0,0,-1,-1,29.89,79.18,1011.49,14.63
12,12,9965382,0,0,0,0,0,0,0,0,0,-1,-1,29.89,79.31,1011.43,15.15
12,13,9970382,0,0,0,0,0,0,0,0,0,-1,-1,29.90,79.45,1011.48,14.78
12,14,9975382,0,0,0,0,0,0,0,0,0,-1,-1,29.92,79.61,1011.53,14.34
12,15,9980382,0,0,0,0,0,0,0,0,0,-1,-1,29.92,79.75,1011.45,15.01
12,16,9985382,0,0,0,6,0,0,0,0,0,-1,-1,29.93,79.89,1011.52,14.42
12,17,9990382,0,0,0,6,0,0,0,0,0,-1,-1,29.94,80.05,1011.54,14.28
12,18,9995382,0,0,0,6,0,0,0,0,0,-1,-1,29.94,80.20,1011.54,14.28
12,19,10000382,0,0,0,6,0,0,0,0,0,-1,-1,29.94,80.36,1011.59,13.83
12,20,10005382,0,0,0,18,0,0,0,0,0,-1,-1,29.95,80.53,1011.58,13.91
12,21,10010382,0,0,0,18,0,0,0,0,0,-1,-1,29.95,80.71,1011.58,13.91
12,22,10015382,0,0,0,18,0,0,0,0,0,-1,-1,29.95,80.90,1011.50,14.58
12,23,10020382,0,0,0,24,0,0,0,0,0,-1,-1,29.97,81.11,1011.45,14.96
12,24,10025382,0,0,0,6,0,0,0,0,0,-1,-1,29.97,81.29,1011.53,14.29
12,25,10030382,0,0,0,6,0,0,0,0,0,-1,-1,29.98,81.50,1011.52,14.37
12,26,10035382,0,0,0,12,0,0,0,0,0,-1,-1,29.98,81.72,1011.53,14.30
12,27,10040382,0,0,0,6,0,0,0,0,0,-1,-1,29.99,81.81,1011.50,14.60
12,28,10045382,0,0,0,24,0,0,0,0,0,-1,-1,30.00,82.16,1011.59,13.86
12,29,10050382,0,0,0,18,0,0,0,0,0,-1,-1,30.00,82.37,1011.56,14.09
12,30,10055382,0,0,0,18,0,0,0,0,0,-1,-1,30.01,82.59,1011.50,14.61
12,31,10060382,0,0,0,18,0,0,0,0,0,-1,-1,30.02,82.83,1011.55,14.18
12,32,10065382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,83.06,1011.53,14.33
12,33,10070382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,83.27,1011.57,14.03
12,34,10075382,0,0,0,0,0,0,0,0,0,-1,-1,30.04,83.55,1011.57,13.96
12,35,10080382,0,0,0,0,0,0,0,0,0,-1,-1,30.04,83.76,1011.64,13.44
12,36,10085382,0,0,0,0,0,0,0,0,0,-1,-1,30.05,84.02,1011.52,14.42
12,37,10090382,0,0,0,0,0,0,0,0,0,-1,-1,30.06,84.26,1011.50,14.57
12,38,10095382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,84.51,1011.55,14.20
12,39,10100382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,84.75,1011.56,14.06
12,40,10105382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,85.02,1011.62,13.61
12,41,10110382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,85.29,1011.55,14.14
12,42,10115382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,85.55,1011.61,13.70
12,43,10120382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,85.85,1011.46,14.90
12,44,10125382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,86.14,1011.54,14.24
12,45,10130382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,86.39,1011.55,14.17
12,46,10135382,0,0,0,0,0,0,0,0,0,-1,-1,30.14,86.70,1011.65,13.35
12,47,10140382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,86.95,1011.53,14.33
12,48,10145382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,87.22,1011.55,14.18
12,49,10150382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.44,1011.50,14.56
12,50,10155382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,87.62,1011.53,14.33
12,51,10160382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,87.80,1011.53,14.33
12,52,10165382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,87.95,1011.55,14.18
12,53,10170382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,88.07,1011.55,14.18
12,54,10175382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,88.20,1011.47,14.85
12,55,10180382,0,0,0,6,2,2,0,0,0,-1,-1,30.16,88.29,1011.47,14.85
12,56,10185382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,88.39,1011.51,14.48
12,57,10190382,0,0,0,6,2,2,0,0,0,-1,-1,30.16,88.45,1011.57,13.96
12,58,10195382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,88.55,1011.48,14.78
12,59,10200382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,88.57,1011.49,14.70
12,60,10205382,0,0,0,0,0,0,0,0,0,-1,-1,30.14,88.61,1011.49,14.69
12,61,10210382,0,11,11,543,181,181,0,0,0,-1,-1,30.15,88.67,1011.53,14.33
12,62,10215382,0,13,13,597,199,199,0,0,0,-1,-1,30.17,88.74,1011.50,14.56
12,63,10220382,0,2,2,159,53,53,0,0,0,-1,-1,30.16,88.82,1011.55,14.18
12,64,10225382,0,26,26,1137,379,379,0,0,0,-1,-1,30.17,88.87,1011.53,14.33
12,65,10230382,0,27,27,1221,407,407,0,0,0,-1,-1,30.16,88.93,1011.55,14.18
12,66,10235382,0,14,14,636,212,212,0,0,0,-1,-1,30.17,88.96,1011.56,14.11
12,67,10240382,0,0,0,60,20,20,0,0,0,-1,-1,30.17,88.97,1011.64,13.44
12,68,10245382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,89.03,1011.52,14.41
12,69,10250382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,89.04,1011.59,13.81
12,70,10255382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,89.04,1011.63,13.50
12,71,10260382,0,5,5,273,91,91,0,0,0,-1,-1,30.15,89.04,1011.64,13.43
12,72,10265382,0,43,43,1914,638,638,0,0,0,-1,-1,30.15,89.02,1011.58,13.95
12,73,10270382,0,63,75,3462,1154,1154,0,0,0,-1,-1,30.15,89.05,1011.56,14.10
12,74,10275382,0,63,74,3603,1201,1201,0,0,0,-1,-1,30.16,89.05,1011.54,14.26
12,75,10280382,0,63,74,3747,1249,1249,0,0,0,-1,-1,30.16,89.08,1011.51,14.48
12,76,10285382,0,62,75,3831,1277,1277,0,0,0,-1,-1,30.16,89.07,1011.55,14.18
12,77,10290382,0,64,77,3903,1301,1301,2,0,0,-1,-1,30.17,89.08,1011.56,14.11
12,78,10295382,0,64,76,3858,1286,1286,2,0,0,-1,-1,30.17,89.08,1011.50,14.56
12,79,10300382,0,66,80,4032,1344,1344,2,0,0,-1,-1,30.17,89.09,1011.46,14.93
12,80,10305382,0,71,87,4341,1447,1447,0,0,0,-1,-1,30.17,89.12,1011.48,14.71
12,81,10310382,0,73,87,4446,1482,1482,0,0,0,-1,-1,30.17,89.12,1011.50,14.56
12,82,10315382,0,70,85,4344,1448,1448,0,0,0,-1,-1,30.17,89.12,1011.50,14.56
12,83,10320382,0,68,83,4272,1424,1424,0,0,0,-1,-1,30.17,89.14,1011.53,14.33
12,84,10325382,0,69,84,4278,1426,1426,2,0,0,-1,-1,30.17,89.15,1011.53,14.33
12,85,10330382,0,69,85,4260,1420,1420,2,0,0,-1,-1,30.17,89.15,1011.48,14.78
12,86,10335382,0,69,84,4203,1401,1401,2,0,0,-1,-1,30.17,89.15,1011.58,13.89
12,87,10340382,0,69,83,4140,1380,1380,2,0,0,-1,-1,30.17,89.13,1011.56,14.11
12,88,10345382,0,67,80,4029,1343,1343,0,0,0,-1,-1,30.17,89.11,1011.51,14.48
12,89,10350382,0,68,82,4008,1336,1336,0,0,0,-1,-1,30.17,89.13,1011.53,14.33
12,90,10355382,0,68,81,4029,1343,1343,0,0,0,-1,-1,30.16,89.11,1011.49,14.70
12,91,10360382,0,68,82,4053,1351,1351,0,0,0,-1,-1,30.17,89.08,1011.50,14.56
12,92,10365382,0,68,81,4059,1353,1353,2,0,0,-1,-1,30.16,89.08,1011.47,14.85
12,93,10370382,0,68,83,4086,1362,1362,2,0,0,-1,-1,30.17,89.03,1011.53,14.33
12,94,10375382,0,68,83,4194,1398,1398,2,0,0,-1,-1,30.16,89.00,1011.52,14.41
12,95,10380382,0,69,84,4173,1391,1391,0,0,0,-1,-1,30.16,88.95,1011.49,14.70
12,96,10385382,0,70,85,4431,1477,1477,0,0,0,-1,-1,30.16,88.92,1011.47,14.85
12,97,10390382,0,77,93,4734,1578,1578,2,2,0,-1,-1,30.17,88.87,1011.50,14.56
12,98,10395382,0,81,96,5004,1668,1668,2,2,0,-1,-1,30.15,88.85,1011.53,14.33
12,99,10400382,0,73,88,4536,1512,1512,0,0,0,-1,-1,30.16,88.79,1011.52,14.41
12,100,10405382,0,71,86,3927,1309,1309,2,0,0,-1,-1,30.16,88.78,1011.47,14.85
12,101,10410382,0,68,82,3804,1268,1268,4,0,0,-1,-1,30.16,88.76,1011.52,14.41
12,102,10415382,0,71,86,4230,1410,1410,2,0,0,-1,-1,30.17,88.74,1011.56,14.11
12,103,10420382,0,78,94,4788,1596,1596,2,0,0,-1,-1,30.18,88.72,1011.55,14.19
12,104,10425382,0,75,91,4584,1528,1528,4,0,0,-1,-1,30.16,88.72,1011.44,15.08
12,105,10430382,0,65,77,3525,1175,1175,2,0,0,-1,-1,30.17,88.67,1011.51,14.48
12,106,10435382,0,57,66,2898,966,966,0,0,0,-1,-1,30.18,88.66,1011.49,14.64
12,107,10440382,0,60,70,3240,1080,1080,0,0,0,-1,-1,30.17,88.63,1011.45,15.01
12,108,10445382,0,64,75,3315,1105,1105,2,0,0,-1,-1,30.16,88.61,1011.55,14.18
12,109,10450382,0,65,78,3426,1142,1142,4,2,2,-1,-1,30.17,88.57,1011.48,14.71
12,110,10455382,0,64,78,3582,1194,1194,4,2,2,-1,-1,30.16,88.55,1011.41,15.30
12,111,10460382,0,73,89,4320,1440,1440,4,2,2,-1,-1,30.17,88.52,1011.48,14.71
12,112,10465382,0,68,82,3912,1304,1304,2,0,0,-1,-1,30.17,88.46,1011.48,14.78
12,113,10470382,0,46,51,2076,692,692,2,0,0,-1,-1,30.17,88.44,1011.48,14.78
12,114,10475382,0,27,27,1158,386,386,2,0,0,-1,-1,30.16,88.39,1011.49,14.70
12,115,10480382,0,41,41,1668,556,556,2,0,0,-1,-1,30.17,88.39,1011.53,14.33
12,116,10485382,0,46,48,1965,655,655,2,0,0,-1,-1,30.17,88.32,1011.50,14.56
12,117,10490382,0,7,7,321,107,107,0,0,0,-1,-1,30.17,88.30,1011.50,14.56
12,118,10495382,0,0,0,12,4,4,0,0,0,-1,-1,30.17,88.25,1011.46,14.93
12,119,10500382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,88.16,1011.45,15.01
12,120,10505382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,88.13,1011.48,14.78
12,121,10510382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,88.08,1011.47,14.86
12,122,10515382,0,9,9,444,148,148,0,0,0,-1,-1,30.17,88.04,1011.51,14.48
12,123,10520382,0,7,7,327,109,109,0,0,0,-1,-1,30.17,88.02,1011.48,14.71
12,124,10525382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.98,1011.45,15.01
12,125,10530382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.93,1011.47,14.86
12,126,10535382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.89,1011.38,15.60
12,127,10540382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.81,1011.45,15.01
12,128,10545382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.72,1011.42,15.23
12,129,10550382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.67,1011.47,14.86
12,130,10555382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.63,1011.42,15.23
12,131,10560382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.55,1011.43,15.16
12,132,10565382,0,18,18,846,282,282,0,0,0,-1,-1,30.17,87.53,1011.46,14.93
12,133,10570382,0,18,18,846,282,282,0,0,0,-1,-1,30.17,87.46,1011.40,15.45
12,134,10575382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.41,1011.43,15.16
12,135,10580382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.34,1011.46,14.93
12,136,10585382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.28,1011.40,15.38
12,137,10590382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.24,1011.44,15.08
12,138,10595382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.20,1011.51,14.48
12,139,10600382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,87.13,1011.43,15.16
12,140,10605382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.07,1011.47,14.86
12,141,10610382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.02,1011.47,14.79
12,142,10615382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,87.00,1011.47,14.86
12,143,10620382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,86.97,1011.45,15.01
12,144,10625382,0,6,6,321,107,107,0,0,0,-1,-1,30.18,86.94,1011.53,14.34
12,145,10630382,0,54,61,2457,819,819,2,0,0,-1,-1,30.18,86.89,1011.47,14.79
12,146,10635382,0,65,78,3552,1184,1184,2,0,0,-1,-1,30.18,86.87,1011.50,14.57
12,147,10640382,0,62,73,3399,1133,1133,0,0,0,-1,-1,30.17,86.81,1011.51,14.48
12,148,10645382,0,55,64,2703,901,901,0,0,0,-1,-1,30.18,86.78,1011.55,14.19
12,149,10650382,0,26,26,1080,360,360,0,0,0,-1,-1,30.18,86.72,1011.47,14.86
12,150,10655382,0,6,6,339,113,113,0,0,0,-1,-1,30.17,86.68,1011.46,14.93
12,151,10660382,0,37,37,1632,544,544,0,0,0,-1,-1,30.17,86.60,1011.48,14.78
12,152,10665382,0,47,50,2187,729,729,0,0,0,-1,-1,30.18,86.54,1011.44,15.08
12,153,10670382,0,26,26,1227,409,409,0,0,0,-1,-1,30.18,86.48,1011.41,15.31
12,154,10675382,0,42,42,1758,586,586,2,0,0,-1,-1,30.18,86.42,1011.41,15.31
12,155,10680382,0,63,75,3225,1075,1075,2,0,0,-1,-1,30.18,86.38,1011.47,14.86
12,156,10685382,0,56,65,2781,927,927,0,0,0,-1,-1,30.17,86.37,1011.48,14.71
12,157,10690382,0,14,14,615,205,205,0,0,0,-1,-1,30.18,86.30,1011.52,14.41
12,158,10695382,0,0,0,0,0,0,0,0,0,-1,-1,30.18,86.25,1011.41,15.31
12,159,10700382,0,2,2,174,58,58,0,0,0,-1,-1,30.17,86.20,1011.40,15.38
12,160,10705382,0,2,2,180,60,60,0,0,0,-1,-1,30.17,86.17,1011.42,15.23
12,161,10710382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,86.14,1011.48,14.71
12,162,10715382,0,0,0,6,2,2,0,0,0,-1,-1,30.17,86.08,1011.56,14.04
12,163,10720382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,86.03,1011.48,14.78
12,164,10725382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,85.98,1011.51,14.48
12,165,10730382,0,35,35,1464,488,488,0,0,0,-1,-1,30.17,85.95,1011.42,15.23
12,166,10735382,0,58,68,2904,968,968,0,0,0,-1,-1,30.17,85.90,1011.51,14.48
12,167,10740382,0,43,44,1824,608,608,0,0,0,-1,-1,30.17,85.87,1011.48,14.71
12,168,10745382,0,26,26,1116,372,372,0,0,0,-1,-1,30.17,85.83,1011.51,14.48
12,169,10750382,0,0,0,36,12,12,0,0,0,-1,-1,30.17,85.80,1011.50,14.56
12,170,10755382,0,0,0,0,0,0,0,0,0,-1,-1,30.17,85.74,1011.48,14.78
12,171,10760382,0,0,0,12,4,4,0,0,0,-1,-1,30.17,85.70,1011.50,14.56
12,172,10765382,0,8,8,426,142,142,0,0,0,-1,-1,30.17,85.66,1011.45,15.01
12,173,10770382,0,8,8,414,138,138,0,0,0,-1,-1,30.17,85.63,1011.53,14.33
12,174,10775382,0,0,0,48,6,0,0,0,0,-1,-1,30.17,85.57,1011.53,14.33
12,175,10780382,0,0,0,48,6,0,0,0,0,-1,-1,30.16,85.56,1011.55,14.18
12,176,10785382,0,1,1,126,32,26,0,0,0,-1,-1,30.16,85.53,1011.49,14.63
12,177,10790382,0,1,1,138,32,26,0,0,0,-1,-1,30.16,85.49,1011.60,13.73
12,178,10795382,0,1,1,90,26,26,0,0,0,-1,-1,30.16,85.46,1011.55,14.18
12,179,10800382,0,0,0,12,0,0,0,0,0,-1,-1,30.15,85.43,1011.48,14.77
13,0,10805382,0,13,13,603,201,201,2,0,0,-1,-1,30.15,85.40,1011.48,14.77
13,1,10810382,0,14,14,603,201,201,2,0,0,-1,-1,30.15,85.35,1011.50,14.55
13,2,10815382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,85.31,1011.57,14.03
13,3,10820382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,85.28,1011.50,14.55
13,4,10825382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,85.24,1011.47,14.84
13,5,10830382,0,0,0,0,0,0,0,0,0,-1,-1,30.16,85.20,1011.51,14.48
13,6,10835382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,85.16,1011.58,13.88
13,7,10840382,0,0,0,0,0,0,0,0,0,-1,-1,30.15,85.12,1011.55,14.17
13,8,10845382,0,0,0,6,2,2,2,0,0,-1,-1,30.16,85.10,1011.49,14.70
13,9,10850382,0,0,0,6,2,2,2,0,0,-1,-1,30.15,85.06,1011.44,15.07
13,10,10855382,0,0,0,12,2,2,2,0,0,-1,-1,30.14,85.05,1011.48,14.77
13,11,10860382,0,0,0,12,2,2,2,0,0,-1,-1,30.14,84.99,1011.50,14.54
13,12,10865382,0,0,0,6,0,0,0,0,0,-1,-1,30.14,84.92,1011.42,15.21
13,13,10870382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,84.86,1011.38,15.58
13,14,10875382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,84.78,1011.48,14.74
13,15,10880382,0,0,0,0,0,0,0,0,0,-1,-1,30.06,84.77,1011.50,14.57
13,16,10885382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,84.74,1011.46,14.93
13,17,10890382,0,0,0,42,14,14,0,0,0,-1,-1,30.01,84.70,1011.44,15.06
13,18,10895382,0,11,11,549,183,183,0,0,0,-1,-1,29.98,84.66,1011.48,14.75
13,19,10900382,0,23,23,978,326,326,0,0,0,-1,-1,29.98,84.64,1011.42,15.27
13,20,10905382,0,11,11,513,171,171,0,0,0,-1,-1,29.97,84.60,1011.53,14.29
13,21,10910382,0,12,12,591,197,197,0,0,0,-1,-1,29.96,84.59,1011.52,14.43
13,22,10915382,0,14,14,615,205,205,2,0,0,-1,-1,29.95,84.56,1011.53,14.36
13,23,10920382,0,30,30,1212,404,404,2,0,0,-1,-1,29.94,84.54,1011.52,14.43
13,24,10925382,0,44,46,1965,655,655,0,0,0,-1,-1,29.94,84.50,1011.54,14.28
13,25,10930382,0,56,65,2976,992,992,0,0,0,-1,-1,29.93,84.48,1011.55,14.13
13,26,10935382,0,62,75,3660,1220,1220,0,0,0,-1,-1,29.92,84.46,1011.56,14.12
13,27,10940382,0,64,76,3726,1242,1242,0,0,0,-1,-1,29.92,84.44,1011.56,14.12
13,28,10945382,0,65,77,3756,1252,1252,0,0,0,-1,-1,29.90,84.43,1011.43,15.16
13,29,10950382,0,65,79,3801,1267,1267,0,0,0,-1,-1,29.90,84.41,1011.54,14.26
13,30,10955382,0,66,78,3882,1294,1294,0,0,0,-1,-1,29.89,84.39,1011.57,13.96
13,31,10960382,0,67,80,3945,1315,1315,0,0,0,-1,-1,29.89,84.38,1011.51,14.48
13,32,10965382,0,60,71,3276,1092,1092,0,0,0,-1,-1,29.90,84.34,1011.58,13.89
13,33,10970382,0,54,61,2586,862,862,0,0,0,-1,-1,29.89,84.33,1011.59,13.81
13,34,10975382,0,34,34,1494,498,498,0,0,0,-1,-1,29.90,84.30,1011.58,13.89
13,35,10980382,0,19,19,906,302,302,0,0,0,-1,-1,29.89,84.28,1011.49,14.70
13,36,10985382,0,4,4,216,72,72,0,0,0,-1,-1,29.90,84.28,1011.53,14.33
13,37,10990382,0,34,34,1509,503,503,0,0,0,-1,-1,29.89,84.25,1011.57,14.03
13,38,10995382,0,51,59,2568,856,856,0,0,0,-1,-1,29.89,84.24,1011.51,14.48
13,39,11000382,0,56,64,2910,970,970,0,0,0,-1,-1,29.90,84.23,1011.58,13.89
13,40,11005382,0,48,53,2322,774,774,0,0,0,-1,-1,29.90,84.26,1011.62,13.59
13,41,11010382,0,10,10,483,161,161,0,0,0,-1,-1,29.92,84.24,1011.56,14.12
13,42,11015382,0,0,0,0,0,0,0,0,0,-1,-1,29.92,84.25,1011.59,13.82
13,43,11020382,0,0,0,6,2,2,0,0,0,-1,-1,29.93,84.25,1011.55,14.20
13,44,11025382,0,13,13,645,215,215,0,0,0,-1,-1,29.92,84.25,1011.54,14.27
13,45,11030382,0,46,47,2031,677,677,2,0,0,-1,-1,29.93,84.27,1011.65,13.31
13,46,11035382,0,28,28,1242,414,414,2,0,0,-1,-1,29.94,84.29,1011.56,14.05
13,47,11040382,0,18,18,828,276,276,2,0,0,-1,-1,29.93,84.29,1011.50,14.57
13,48,11045382,0,20,20,858,286,286,2,0,0,-1,-1,29.94,84.32,1011.57,13.98
13,49,11050382,0,23,23,987,329,329,0,0,0,-1,-1,29.95,84.38,1011.61,13.69
13,50,11055382,0,21,21,954,318,318,0,0,0,-1,-1,29.95,84.41,1011.61,13.69
13,51,11060382,0,26,26,1173,391,391,0,0,0,-1,-1,29.96,84.47,1011.57,13.99
13,52,11065382,0,42,44,1932,644,644,0,0,0,-1,-1,29.97,84.49,1011.53,14.29
13,53,11070382,0,60,70,3192,1064,1064,0,0,0,-1,-1,29.97,84.55,1011.61,13.62
13,54,11075382,0,47,50,2175,725,725,0,0,0,-1,-1,29.97,84.62,1011.57,14.00
13,55,11080382,0,27,27,1248,414,414,0,0,0,-1,-1,29.99,84.67,1011.57,14.01
13,56,11085382,0,5,5,297,97,97,0,0,0,-1,-1,29.99,84.76,1011.58,13.94
13,57,11090382,0,0,0,18,4,4,0,0,0,-1,-1,30.00,84.84,1011.56,14.09
13,58,11095382,0,0,0,18,4,4,0,0,0,-1,-1,29.99,84.93,1011.55,14.16
13,59,11100382,0,0,0,12,4,4,0,0,0,-1,-1,30.01,85.01,1011.52,14.39
13,60,11105382,0,9,11,453,151,151,2,0,0,-1,-1,30.01,85.12,1011.56,14.10
13,61,11110382,0,30,31,1341,447,447,2,0,0,-1,-1,30.01,85.24,1011.50,14.54
13,62,11115382,0,51,58,2523,841,841,0,0,0,-1,-1,30.03,85.39,1011.56,14.10
13,63,11120382,0,61,70,3360,1120,1120,0,0,0,-1,-1,30.03,85.48,1011.59,13.81
13,64,11125382,0,58,68,3258,1086,1086,0,0,0,-1,-1,30.04,85.59,1011.56,14.11
13,65,11130382,0,54,62,2679,893,893,0,0,0,-1,-1,30.05,85.73,1011.62,13.59
13,66,11135382,0,31,31,1386,462,462,2,0,0,-1,-1,30.05,85.87,1011.59,13.82
13,67,11140382,0,16,16,786,262,262,2,0,0,-1,-1,30.06,86.02,1011.53,14.34
13,68,11145382,0,8,8,360,120,120,4,0,0,-1,-1,30.08,86.18,1011.62,13.61
13,69,11150382,0,8,8,312,104,104,6,0,0,-1,-1,30.06,86.31,1011.62,13.60
13,70,11155382,0,11,11,492,164,164,4,0,0,-1,-1,30.07,86.48,1011.58,13.91
13,71,11160382,0,31,31,1314,438,438,0,0,0,-1,-1,30.08,86.65,1011.57,13.99
13,72,11165382,0,55,64,2748,916,916,0,0,0,-1,-1,30.08,86.83,1011.52,14.43
13,73,11170382,0,58,67,2967,989,989,0,0,0,-1,-1,30.10,87.00,1011.60,13.77
13,74,11175382,0,43,44,1932,644,644,0,0,0,-1,-1,30.10,87.18,1011.66,13.25
13,75,11180382,0,17,17,726,242,242,0,0,0,-1,-1,30.12,87.36,1011.61,13.64
13,76,11185382,0,0,0,24,8,8,0,0,0,-1,-1,30.12,87.55,1011.60,13.71
13,77,11190382,0,5,5,273,91,91,2,0,0,-1,-1,30.13,87.73,1011.54,14.24
13,78,11195382,0,37,37,1488,496,496,4,0,0,-1,-1,30.14,87.96,1011.50,14.54
13,79,11200382,0,60,70,2937,979,979,2,0,0,-1,-1,30.15,88.17,1011.52,14.40
13,80,11205382,0,63,75,3495,1165,1165,0,0,0,-1,-1,30.15,88.36,1011.56,14.10
13,81,11210382,0,63,75,3636,1212,1212,0,0,0,-1,-1,30.16,88.59,1011.55,14.18
13,82,11215382,0,56,64,2817,939,939,0,0,0,-1,-1,30.18,88.82,1011.56,14.12
13,83,11220382,0,29,29,1260,420,420,0,0,0,-1,-1,30.19,89.03,1011.54,14.27
13,84,11225382,0,13,13,645,215,215,2,0,0,-1,-1,30.20,89.27,1011.54,14.28
13,85,11230382,0,51,58,2463,821,821,4,0,0,-1,-1,30.21,89.51,1011.50,14.58
13,86,11235382,0,66,78,3624,1208,1208,4,0,0,-1,-1,30.23,89.74,1011.56,14.08
13,87,11240382,0,62,73,3504,1168,1168,4,0,0,-1,-1,30.23,89.97,1011.51,14.52
13,88,11245382,0,35,35,1524,508,508,2,0,0,-1,-1,30.25,90.22,1011.53,14.31
13,89,11250382,0,35,35,1491,497,497,0,0,0,-1,-1,30.24,90.42,1011.50,14.60
